stock,year,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Callinectes sapidus,1950,1.48561149698978,0.00545783562966227,1.48561149698978,0.00545783562966227
Callinectes sapidus,1951,1.66633186274962,0.00973182298360098,1.66633186274962,0.00973182298360098
Callinectes sapidus,1952,1.75506002473094,0.0138597368395131,1.75506002473094,0.0138597368395131
Callinectes sapidus,1953,1.76929307158698,0.0183309899084926,1.76929307158698,0.0183309899084926
Callinectes sapidus,1954,1.79190437181701,0.02262459840947,1.79190437181701,0.02262459840947
Callinectes sapidus,1955,1.78347895050463,0.0272777764755088,1.78347895050463,0.0272777764755088
Callinectes sapidus,1956,1.80474860102974,0.0314490137232204,1.80474860102974,0.0314490137232204
Callinectes sapidus,1957,1.79411738845897,0.0361547060956637,1.79411738845897,0.0361547060956637
Callinectes sapidus,1958,1.77565119529968,0.0410970411498214,1.77565119529968,0.0410970411498214
Callinectes sapidus,1959,1.77913159389154,0.0455740507781743,1.77913159389154,0.0455740507781743
Callinectes sapidus,1960,1.75791943681282,0.0507363734045059,1.75791943681282,0.0507363734045059
Callinectes sapidus,1961,1.76221062337134,0.0552139903317206,1.76221062337134,0.0552139903317206
Callinectes sapidus,1962,1.75852675841119,0.0599404604889954,1.75852675841119,0.0599404604889954
Callinectes sapidus,1963,1.75614232976977,0.0646389105923868,1.75614232976977,0.0646389105923868
Callinectes sapidus,1964,1.77651888407878,0.0684616141666679,1.77651888407878,0.0684616141666679
Callinectes sapidus,1965,1.76922796700774,0.0733266578309406,1.76922796700774,0.0733266578309406
Callinectes sapidus,1966,1.76583223118298,0.0780593958404937,1.76583223118298,0.0780593958404937
Callinectes sapidus,1967,1.7613904051191,0.0828595523500947,1.7613904051191,0.0828595523500947
Callinectes sapidus,1968,1.74809249206277,0.0881281994754404,1.74809249206277,0.0881281994754404
Callinectes sapidus,1969,1.72669129338842,0.0939163056089234,1.72669129338842,0.0939163056089234
Callinectes sapidus,1970,1.72647662943585,0.103320781110507,1.72647662943585,0.103320781110507
Callinectes sapidus,1971,1.70424534688394,0.114183888486693,1.70424534688394,0.114183888486693
Callinectes sapidus,1972,1.70081414644957,0.123948761716761,1.70081414644957,0.123948761716761
Callinectes sapidus,1973,1.68618948242504,0.13464100947687,1.68618948242504,0.13464100947687
Callinectes sapidus,1974,1.67296320435067,0.145398715387535,1.67296320435067,0.145398715387535
Callinectes sapidus,1975,1.65960928726562,0.156339898501597,1.65960928726562,0.156339898501597
Callinectes sapidus,1976,1.64761858349824,0.167320032078239,1.64761858349824,0.167320032078239
Callinectes sapidus,1977,1.64200938945939,0.177767583326636,1.64200938945939,0.177767583326636
Callinectes sapidus,1978,1.62935460560491,0.18910094010485,1.62935460560491,0.18910094010485
Callinectes sapidus,1979,1.63078387226353,0.198879164750445,1.63078387226353,0.198879164750445
Callinectes sapidus,1980,1.62504542991102,0.209560529728162,1.62504542991102,0.209560529728162
Callinectes sapidus,1981,1.63022096531264,0.218842620378321,1.63022096531264,0.218842620378321
Callinectes sapidus,1982,1.64016138481,0.227403399457618,1.64016138481,0.227403399457618
Callinectes sapidus,1983,1.68022766414535,0.231632135091101,1.68022766414535,0.231632135091101
Callinectes sapidus,1984,1.7562192818265,0.26066807012591,1.7562192818265,0.26066807012591
Callinectes sapidus,1985,1.88473017111559,0.309490237629513,1.88473017111559,0.309490237629513
Callinectes sapidus,1986,1.78168855274169,0.46464327550008,1.78168855274169,0.46464327550008
Callinectes sapidus,1987,1.38236134291602,0.32623842210302,1.38236134291602,0.32623842210302
Callinectes sapidus,1988,1.32036916740717,0.341064254252959,1.32036916740717,0.341064254252959
Callinectes sapidus,1989,1.46923358575122,0.259708867961607,1.46923358575122,0.259708867961607
Callinectes sapidus,1990,1.39589045707547,0.370474977664846,1.39589045707547,0.370474977664846
Callinectes sapidus,1991,1.34065936353696,0.312073548852644,1.34065936353696,0.312073548852644
Callinectes sapidus,1992,1.30856823144944,0.277964030604269,1.30856823144944,0.277964030604269
Callinectes sapidus,1993,1.45204297491308,0.440020035092043,1.45204297491308,0.440020035092043
Callinectes sapidus,1994,1.3805131565103,0.713258428728356,1.3805131565103,0.713258428728356
Callinectes sapidus,1995,0.951849251316992,0.94571168301446,0.951849251316992,0.94571168301446
Callinectes sapidus,1996,0.587655016604199,1.26689477310535,0.587655016604199,1.26689477310535
Callinectes sapidus,1997,0.518116308992501,1.6713588046346,0.518116308992501,1.6713588046346
Callinectes sapidus,1998,0.135101987309021,5.01730201314115,0.135101987309021,5.01730201314115
Callinectes sapidus,1999,0.00018830359670628,3480.05361249676,0.00018830359670628,3480.05361249676
Callinectes sapidus,2000,4.00198519160343e-06,202361.905512945,4.00198519160343e-06,202361.905512945
